"tick","Human Count","Zombie Count"
25089.0,0,105
25090.0,0,105
25091.0,0,105
25092.0,0,105
25093.0,0,105
25094.0,0,105
25095.0,0,105
25096.0,0,105
25097.0,0,105
25098.0,0,105
25099.0,0,105
25100.0,0,105
25101.0,0,105
25102.0,0,105
25103.0,0,105
25104.0,0,105
25105.0,0,105
25106.0,0,105
25107.0,0,105
25108.0,0,105
25109.0,0,105
25110.0,0,105
25111.0,0,105
25112.0,0,105
25113.0,0,105
25114.0,0,105
25115.0,0,105
25116.0,0,105
25117.0,0,105
25118.0,0,105
25119.0,0,105
25120.0,0,105
25121.0,0,105
25122.0,0,105
25123.0,0,105
25124.0,0,105
25125.0,0,105
25126.0,0,105
25127.0,0,105
25128.0,0,105
25129.0,0,105
25130.0,0,105
25131.0,0,105
25132.0,0,105
25133.0,0,105
25134.0,0,105
25135.0,0,105
25136.0,0,105
25137.0,0,105
25138.0,0,105
25139.0,0,105
25140.0,0,105
25141.0,0,105
25142.0,0,105
25143.0,0,105
25144.0,0,105
25145.0,0,105
25146.0,0,105
25147.0,0,105
25148.0,0,105
25149.0,0,105
25150.0,0,105
25151.0,0,105
25152.0,0,105
25153.0,0,105
25154.0,0,105
25155.0,0,105
25156.0,0,105
25157.0,0,105
25158.0,0,105
25159.0,0,105
25160.0,0,105
25161.0,0,105
25162.0,0,105
25163.0,0,105
25164.0,0,105
25165.0,0,105
25166.0,0,105
25167.0,0,105
25168.0,0,105
25169.0,0,105
25170.0,0,105
25171.0,0,105
25172.0,0,105
25173.0,0,105
25174.0,0,105
25175.0,0,105
25176.0,0,105
25177.0,0,105
25178.0,0,105
25179.0,0,105
25180.0,0,105
25181.0,0,105
25182.0,0,105
25183.0,0,105
25184.0,0,105
25185.0,0,105
25186.0,0,105
25187.0,0,105
25188.0,0,105
25189.0,0,105
25190.0,0,105
25191.0,0,105
25192.0,0,105
25193.0,0,105
25194.0,0,105
25195.0,0,105
25196.0,0,105
25197.0,0,105
25198.0,0,105
25199.0,0,105
25200.0,0,105
25201.0,0,105
25202.0,0,105
25203.0,0,105
25204.0,0,105
25205.0,0,105
25206.0,0,105
25207.0,0,105
25208.0,0,105
25209.0,0,105
25210.0,0,105
25211.0,0,105
25212.0,0,105
25213.0,0,105
25214.0,0,105
25215.0,0,105
25216.0,0,105
25217.0,0,105
25218.0,0,105
25219.0,0,105
25220.0,0,105
25221.0,0,105
25222.0,0,105
25223.0,0,105
25224.0,0,105
25225.0,0,105
25226.0,0,105
25227.0,0,105
25228.0,0,105
25229.0,0,105
25230.0,0,105
25231.0,0,105
25232.0,0,105
25233.0,0,105
25234.0,0,105
25235.0,0,105
25236.0,0,105
25237.0,0,105
25238.0,0,105
25239.0,0,105
25240.0,0,105
25241.0,0,105
25242.0,0,105
25243.0,0,105
25244.0,0,105
25245.0,0,105
25246.0,0,105
25247.0,0,105
25248.0,0,105
25249.0,0,105
25250.0,0,105
25251.0,0,105
25252.0,0,105
25253.0,0,105
25254.0,0,105
25255.0,0,105
25256.0,0,105
25257.0,0,105
25258.0,0,105
25259.0,0,105
25260.0,0,105
25261.0,0,105
25262.0,0,105
25263.0,0,105
25264.0,0,105
25265.0,0,105
25266.0,0,105
25267.0,0,105
25268.0,0,105
25269.0,0,105
25270.0,0,105
25271.0,0,105
25272.0,0,105
25273.0,0,105
25274.0,0,105
25275.0,0,105
25276.0,0,105
25277.0,0,105
25278.0,0,105
25279.0,0,105
25280.0,0,105
25281.0,0,105
25282.0,0,105
25283.0,0,105
25284.0,0,105
25285.0,0,105
25286.0,0,105
25287.0,0,105
25288.0,0,105
25289.0,0,105
25290.0,0,105
25291.0,0,105
25292.0,0,105
25293.0,0,105
25294.0,0,105
25295.0,0,105
25296.0,0,105
25297.0,0,105
25298.0,0,105
25299.0,0,105
25300.0,0,105
25301.0,0,105
25302.0,0,105
25303.0,0,105
25304.0,0,105
25305.0,0,105
25306.0,0,105
25307.0,0,105
25308.0,0,105
25309.0,0,105
25310.0,0,105
25311.0,0,105
25312.0,0,105
25313.0,0,105
25314.0,0,105
25315.0,0,105
25316.0,0,105
25317.0,0,105
25318.0,0,105
25319.0,0,105
25320.0,0,105
25321.0,0,105
25322.0,0,105
25323.0,0,105
25324.0,0,105
25325.0,0,105
25326.0,0,105
25327.0,0,105
25328.0,0,105
25329.0,0,105
25330.0,0,105
25331.0,0,105
25332.0,0,105
25333.0,0,105
25334.0,0,105
25335.0,0,105
25336.0,0,105
25337.0,0,105
25338.0,0,105
25339.0,0,105
25340.0,0,105
25341.0,0,105
25342.0,0,105
25343.0,0,105
25344.0,0,105
25345.0,0,105
25346.0,0,105
25347.0,0,105
25348.0,0,105
25349.0,0,105
25350.0,0,105
25351.0,0,105
25352.0,0,105
25353.0,0,105
25354.0,0,105
25355.0,0,105
25356.0,0,105
25357.0,0,105
25358.0,0,105
25359.0,0,105
25360.0,0,105
25361.0,0,105
25362.0,0,105
25363.0,0,105
25364.0,0,105
25365.0,0,105
25366.0,0,105
25367.0,0,105
25368.0,0,105
25369.0,0,105
25370.0,0,105
25371.0,0,105
25372.0,0,105
25373.0,0,105
25374.0,0,105
25375.0,0,105
25376.0,0,105
25377.0,0,105
25378.0,0,105
25379.0,0,105
25380.0,0,105
25381.0,0,105
25382.0,0,105
25383.0,0,105
25384.0,0,105
25385.0,0,105
25386.0,0,105
25387.0,0,105
25388.0,0,105
25389.0,0,105
25390.0,0,105
25391.0,0,105
25392.0,0,105
25393.0,0,105
25394.0,0,105
25395.0,0,105
25396.0,0,105
25397.0,0,105
25398.0,0,105
25399.0,0,105
25400.0,0,105
25401.0,0,105
25402.0,0,105
25403.0,0,105
25404.0,0,105
25405.0,0,105
25406.0,0,105
25407.0,0,105
25408.0,0,105
25409.0,0,105
25410.0,0,105
25411.0,0,105
25412.0,0,105
25413.0,0,105
25414.0,0,105
25415.0,0,105
25416.0,0,105
25417.0,0,105
25418.0,0,105
25419.0,0,105
25420.0,0,105
25421.0,0,105
25422.0,0,105
25423.0,0,105
25424.0,0,105
25425.0,0,105
25426.0,0,105
25427.0,0,105
25428.0,0,105
25429.0,0,105
25430.0,0,105
25431.0,0,105
25432.0,0,105
25433.0,0,105
25434.0,0,105
25435.0,0,105
25436.0,0,105
25437.0,0,105
25438.0,0,105
25439.0,0,105
25440.0,0,105
25441.0,0,105
25442.0,0,105
25443.0,0,105
25444.0,0,105
25445.0,0,105
25446.0,0,105
25447.0,0,105
25448.0,0,105
25449.0,0,105
25450.0,0,105
25451.0,0,105
25452.0,0,105
25453.0,0,105
25454.0,0,105
25455.0,0,105
25456.0,0,105
25457.0,0,105
25458.0,0,105
25459.0,0,105
25460.0,0,105
25461.0,0,105
25462.0,0,105
25463.0,0,105
25464.0,0,105
25465.0,0,105
25466.0,0,105
25467.0,0,105
25468.0,0,105
25469.0,0,105
25470.0,0,105
25471.0,0,105
25472.0,0,105
25473.0,0,105
25474.0,0,105
25475.0,0,105
25476.0,0,105
25477.0,0,105
25478.0,0,105
25479.0,0,105
25480.0,0,105
25481.0,0,105
25482.0,0,105
25483.0,0,105
25484.0,0,105
25485.0,0,105
25486.0,0,105
25487.0,0,105
25488.0,0,105
25489.0,0,105
25490.0,0,105
25491.0,0,105
25492.0,0,105
25493.0,0,105
25494.0,0,105
25495.0,0,105
25496.0,0,105
25497.0,0,105
25498.0,0,105
25499.0,0,105
25500.0,0,105
25501.0,0,105
25502.0,0,105
25503.0,0,105
25504.0,0,105
25505.0,0,105
25506.0,0,105
25507.0,0,105
25508.0,0,105
25509.0,0,105
25510.0,0,105
25511.0,0,105
25512.0,0,105
25513.0,0,105
25514.0,0,105
25515.0,0,105
25516.0,0,105
25517.0,0,105
25518.0,0,105
25519.0,0,105
25520.0,0,105
25521.0,0,105
25522.0,0,105
25523.0,0,105
25524.0,0,105
25525.0,0,105
25526.0,0,105
25527.0,0,105
25528.0,0,105
25529.0,0,105
25530.0,0,105
25531.0,0,105
25532.0,0,105
25533.0,0,105
25534.0,0,105
25535.0,0,105
25536.0,0,105
25537.0,0,105
25538.0,0,105
25539.0,0,105
25540.0,0,105
25541.0,0,105
25542.0,0,105
25543.0,0,105
25544.0,0,105
25545.0,0,105
25546.0,0,105
25547.0,0,105
25548.0,0,105
25549.0,0,105
25550.0,0,105
25551.0,0,105
25552.0,0,105
25553.0,0,105
25554.0,0,105
25555.0,0,105
25556.0,0,105
25557.0,0,105
25558.0,0,105
25559.0,0,105
25560.0,0,105
25561.0,0,105
25562.0,0,105
25563.0,0,105
25564.0,0,105
25565.0,0,105
25566.0,0,105
25567.0,0,105
25568.0,0,105
25569.0,0,105
25570.0,0,105
25571.0,0,105
25572.0,0,105
25573.0,0,105
25574.0,0,105
25575.0,0,105
25576.0,0,105
25577.0,0,105
25578.0,0,105
25579.0,0,105
25580.0,0,105
25581.0,0,105
25582.0,0,105
25583.0,0,105
25584.0,0,105
25585.0,0,105
25586.0,0,105
25587.0,0,105
25588.0,0,105
25589.0,0,105
25590.0,0,105
25591.0,0,105
25592.0,0,105
25593.0,0,105
25594.0,0,105
25595.0,0,105
25596.0,0,105
25597.0,0,105
25598.0,0,105
25599.0,0,105
25600.0,0,105
25601.0,0,105
25602.0,0,105
25603.0,0,105
25604.0,0,105
25605.0,0,105
25606.0,0,105
25607.0,0,105
25608.0,0,105
25609.0,0,105
25610.0,0,105
25611.0,0,105
25612.0,0,105
25613.0,0,105
25614.0,0,105
25615.0,0,105
25616.0,0,105
25617.0,0,105
25618.0,0,105
25619.0,0,105
25620.0,0,105
25621.0,0,105
25622.0,0,105
25623.0,0,105
25624.0,0,105
25625.0,0,105
25626.0,0,105
25627.0,0,105
25628.0,0,105
25629.0,0,105
25630.0,0,105
25631.0,0,105
25632.0,0,105
25633.0,0,105
25634.0,0,105
25635.0,0,105
25636.0,0,105
25637.0,0,105
25638.0,0,105
25639.0,0,105
25640.0,0,105
25641.0,0,105
25642.0,0,105
25643.0,0,105
25644.0,0,105
25645.0,0,105
25646.0,0,105
25647.0,0,105
25648.0,0,105
25649.0,0,105
25650.0,0,105
25651.0,0,105
25652.0,0,105
25653.0,0,105
25654.0,0,105
25655.0,0,105
25656.0,0,105
25657.0,0,105
25658.0,0,105
25659.0,0,105
25660.0,0,105
25661.0,0,105
25662.0,0,105
25663.0,0,105
25664.0,0,105
25665.0,0,105
25666.0,0,105
25667.0,0,105
25668.0,0,105
25669.0,0,105
25670.0,0,105
25671.0,0,105
25672.0,0,105
25673.0,0,105
25674.0,0,105
25675.0,0,105
25676.0,0,105
25677.0,0,105
25678.0,0,105
25679.0,0,105
25680.0,0,105
25681.0,0,105
25682.0,0,105
25683.0,0,105
25684.0,0,105
25685.0,0,105
25686.0,0,105
25687.0,0,105
25688.0,0,105
25689.0,0,105
25690.0,0,105
25691.0,0,105
25692.0,0,105
25693.0,0,105
25694.0,0,105
25695.0,0,105
25696.0,0,105
25697.0,0,105
25698.0,0,105
25699.0,0,105
25700.0,0,105
25701.0,0,105
25702.0,0,105
25703.0,0,105
25704.0,0,105
25705.0,0,105
25706.0,0,105
25707.0,0,105
25708.0,0,105
25709.0,0,105
25710.0,0,105
25711.0,0,105
25712.0,0,105
25713.0,0,105
25714.0,0,105
25715.0,0,105
25716.0,0,105
25717.0,0,105
25718.0,0,105
25719.0,0,105
25720.0,0,105
25721.0,0,105
25722.0,0,105
25723.0,0,105
25724.0,0,105
25725.0,0,105
25726.0,0,105
25727.0,0,105
25728.0,0,105
25729.0,0,105
25730.0,0,105
25731.0,0,105
25732.0,0,105
25733.0,0,105
25734.0,0,105
25735.0,0,105
25736.0,0,105
25737.0,0,105
25738.0,0,105
25739.0,0,105
25740.0,0,105
25741.0,0,105
25742.0,0,105
25743.0,0,105
25744.0,0,105
25745.0,0,105
25746.0,0,105
25747.0,0,105
25748.0,0,105
25749.0,0,105
25750.0,0,105
25751.0,0,105
25752.0,0,105
25753.0,0,105
25754.0,0,105
25755.0,0,105
25756.0,0,105
25757.0,0,105
25758.0,0,105
25759.0,0,105
25760.0,0,105
25761.0,0,105
25762.0,0,105
25763.0,0,105
25764.0,0,105
25765.0,0,105
25766.0,0,105
25767.0,0,105
25768.0,0,105
25769.0,0,105
25770.0,0,105
25771.0,0,105
25772.0,0,105
25773.0,0,105
25774.0,0,105
25775.0,0,105
25776.0,0,105
25777.0,0,105
25778.0,0,105
25779.0,0,105
25780.0,0,105
25781.0,0,105
25782.0,0,105
25783.0,0,105
25784.0,0,105
25785.0,0,105
25786.0,0,105
25787.0,0,105
25788.0,0,105
25789.0,0,105
25790.0,0,105
25791.0,0,105
25792.0,0,105
25793.0,0,105
25794.0,0,105
25795.0,0,105
25796.0,0,105
25797.0,0,105
25798.0,0,105
25799.0,0,105
25800.0,0,105
25801.0,0,105
25802.0,0,105
25803.0,0,105
25804.0,0,105
25805.0,0,105
25806.0,0,105
25807.0,0,105
25808.0,0,105
25809.0,0,105
25810.0,0,105
25811.0,0,105
25812.0,0,105
25813.0,0,105
25814.0,0,105
25815.0,0,105
25816.0,0,105
25817.0,0,105
25818.0,0,105
25819.0,0,105
25820.0,0,105
25821.0,0,105
25822.0,0,105
25823.0,0,105
25824.0,0,105
25825.0,0,105
25826.0,0,105
25827.0,0,105
25828.0,0,105
25829.0,0,105
25830.0,0,105
25831.0,0,105
25832.0,0,105
25833.0,0,105
25834.0,0,105
25835.0,0,105
25836.0,0,105
25837.0,0,105
25838.0,0,105
25839.0,0,105
25840.0,0,105
25841.0,0,105
25842.0,0,105
25843.0,0,105
25844.0,0,105
25845.0,0,105
25846.0,0,105
25847.0,0,105
25848.0,0,105
25849.0,0,105
25850.0,0,105
25851.0,0,105
25852.0,0,105
25853.0,0,105
25854.0,0,105
25855.0,0,105
25856.0,0,105
25857.0,0,105
25858.0,0,105
25859.0,0,105
25860.0,0,105
25861.0,0,105
25862.0,0,105
25863.0,0,105
25864.0,0,105
25865.0,0,105
25866.0,0,105
25867.0,0,105
25868.0,0,105
25869.0,0,105
25870.0,0,105
25871.0,0,105
25872.0,0,105
25873.0,0,105
25874.0,0,105
25875.0,0,105
25876.0,0,105
25877.0,0,105
25878.0,0,105
25879.0,0,105
25880.0,0,105
25881.0,0,105
25882.0,0,105
25883.0,0,105
25884.0,0,105
25885.0,0,105
25886.0,0,105
25887.0,0,105
25888.0,0,105
25889.0,0,105
25890.0,0,105
25891.0,0,105
25892.0,0,105
25893.0,0,105
25894.0,0,105
25895.0,0,105
25896.0,0,105
25897.0,0,105
25898.0,0,105
25899.0,0,105
25900.0,0,105
25901.0,0,105
25902.0,0,105
25903.0,0,105
25904.0,0,105
25905.0,0,105
25906.0,0,105
25907.0,0,105
25908.0,0,105
25909.0,0,105
25910.0,0,105
25911.0,0,105
25912.0,0,105
25913.0,0,105
25914.0,0,105
25915.0,0,105
25916.0,0,105
25917.0,0,105
25918.0,0,105
25919.0,0,105
25920.0,0,105
25921.0,0,105
25922.0,0,105
25923.0,0,105
25924.0,0,105
25925.0,0,105
25926.0,0,105
25927.0,0,105
25928.0,0,105
25929.0,0,105
25930.0,0,105
25931.0,0,105
25932.0,0,105
25933.0,0,105
25934.0,0,105
25935.0,0,105
25936.0,0,105
25937.0,0,105
25938.0,0,105
25939.0,0,105
25940.0,0,105
25941.0,0,105
25942.0,0,105
25943.0,0,105
25944.0,0,105
25945.0,0,105
25946.0,0,105
25947.0,0,105
25948.0,0,105
25949.0,0,105
25950.0,0,105
25951.0,0,105
25952.0,0,105
25953.0,0,105
25954.0,0,105
25955.0,0,105
25956.0,0,105
25957.0,0,105
25958.0,0,105
25959.0,0,105
25960.0,0,105
25961.0,0,105
25962.0,0,105
25963.0,0,105
25964.0,0,105
25965.0,0,105
25966.0,0,105
25967.0,0,105
25968.0,0,105
25969.0,0,105
25970.0,0,105
25971.0,0,105
25972.0,0,105
25973.0,0,105
25974.0,0,105
25975.0,0,105
25976.0,0,105
25977.0,0,105
25978.0,0,105
25979.0,0,105
25980.0,0,105
25981.0,0,105
25982.0,0,105
25983.0,0,105
25984.0,0,105
25985.0,0,105
25986.0,0,105
25987.0,0,105
25988.0,0,105
25989.0,0,105
25990.0,0,105
25991.0,0,105
25992.0,0,105
25993.0,0,105
25994.0,0,105
25995.0,0,105
25996.0,0,105
25997.0,0,105
25998.0,0,105
25999.0,0,105
26000.0,0,105
26001.0,0,105
26002.0,0,105
26003.0,0,105
26004.0,0,105
26005.0,0,105
26006.0,0,105
26007.0,0,105
26008.0,0,105
26009.0,0,105
26010.0,0,105
26011.0,0,105
26012.0,0,105
26013.0,0,105
26014.0,0,105
26015.0,0,105
26016.0,0,105
26017.0,0,105
26018.0,0,105
26019.0,0,105
26020.0,0,105
26021.0,0,105
26022.0,0,105
26023.0,0,105
26024.0,0,105
26025.0,0,105
26026.0,0,105
26027.0,0,105
26028.0,0,105
26029.0,0,105
26030.0,0,105
26031.0,0,105
26032.0,0,105
26033.0,0,105
26034.0,0,105
26035.0,0,105
26036.0,0,105
26037.0,0,105
26038.0,0,105
26039.0,0,105
26040.0,0,105
26041.0,0,105
26042.0,0,105
26043.0,0,105
26044.0,0,105
26045.0,0,105
26046.0,0,105
26047.0,0,105
26048.0,0,105
26049.0,0,105
26050.0,0,105
26051.0,0,105
26052.0,0,105
26053.0,0,105
26054.0,0,105
26055.0,0,105
26056.0,0,105
26057.0,0,105
26058.0,0,105
26059.0,0,105
26060.0,0,105
26061.0,0,105
26062.0,0,105
26063.0,0,105
26064.0,0,105
26065.0,0,105
26066.0,0,105
26067.0,0,105
26068.0,0,105
26069.0,0,105
26070.0,0,105
26071.0,0,105
26072.0,0,105
26073.0,0,105
26074.0,0,105
26075.0,0,105
26076.0,0,105
26077.0,0,105
26078.0,0,105
26079.0,0,105
26080.0,0,105
26081.0,0,105
26082.0,0,105
26083.0,0,105
26084.0,0,105
26085.0,0,105
26086.0,0,105
26087.0,0,105
26088.0,0,105
26089.0,0,105
26090.0,0,105
26091.0,0,105
26092.0,0,105
26093.0,0,105
26094.0,0,105
26095.0,0,105
26096.0,0,105
26097.0,0,105
26098.0,0,105
26099.0,0,105
26100.0,0,105
26101.0,0,105
26102.0,0,105
26103.0,0,105
26104.0,0,105
26105.0,0,105
26106.0,0,105
26107.0,0,105
26108.0,0,105
26109.0,0,105
26110.0,0,105
26111.0,0,105
26112.0,0,105
26113.0,0,105
26114.0,0,105
26115.0,0,105
26116.0,0,105
26117.0,0,105
26118.0,0,105
26119.0,0,105
26120.0,0,105
26121.0,0,105
26122.0,0,105
26123.0,0,105
26124.0,0,105
26125.0,0,105
26126.0,0,105
26127.0,0,105
26128.0,0,105
26129.0,0,105
26130.0,0,105
26131.0,0,105
26132.0,0,105
26133.0,0,105
26134.0,0,105
26135.0,0,105
26136.0,0,105
26137.0,0,105
26138.0,0,105
26139.0,0,105
26140.0,0,105
26141.0,0,105
26142.0,0,105
26143.0,0,105
26144.0,0,105
26145.0,0,105
26146.0,0,105
26147.0,0,105
26148.0,0,105
26149.0,0,105
26150.0,0,105
26151.0,0,105
26152.0,0,105
26153.0,0,105
26154.0,0,105
26155.0,0,105
26156.0,0,105
26157.0,0,105
26158.0,0,105
26159.0,0,105
26160.0,0,105
26161.0,0,105
26162.0,0,105
26163.0,0,105
26164.0,0,105
26165.0,0,105
26166.0,0,105
26167.0,0,105
26168.0,0,105
26169.0,0,105
26170.0,0,105
26171.0,0,105
26172.0,0,105
26173.0,0,105
26174.0,0,105
26175.0,0,105
26176.0,0,105
26177.0,0,105
26178.0,0,105
26179.0,0,105
26180.0,0,105
26181.0,0,105
26182.0,0,105
26183.0,0,105
26184.0,0,105
26185.0,0,105
26186.0,0,105
26187.0,0,105
26188.0,0,105
26189.0,0,105
26190.0,0,105
26191.0,0,105
26192.0,0,105
26193.0,0,105
26194.0,0,105
26195.0,0,105
26196.0,0,105
26197.0,0,105
26198.0,0,105
26199.0,0,105
26200.0,0,105
26201.0,0,105
26202.0,0,105
26203.0,0,105
26204.0,0,105
26205.0,0,105
26206.0,0,105
26207.0,0,105
26208.0,0,105
26209.0,0,105
26210.0,0,105
26211.0,0,105
26212.0,0,105
26213.0,0,105
26214.0,0,105
26215.0,0,105
26216.0,0,105
26217.0,0,105
26218.0,0,105
26219.0,0,105
26220.0,0,105
26221.0,0,105
26222.0,0,105
26223.0,0,105
26224.0,0,105
26225.0,0,105
26226.0,0,105
26227.0,0,105
26228.0,0,105
26229.0,0,105
26230.0,0,105
26231.0,0,105
26232.0,0,105
26233.0,0,105
26234.0,0,105
26235.0,0,105
26236.0,0,105
26237.0,0,105
26238.0,0,105
26239.0,0,105
26240.0,0,105
26241.0,0,105
26242.0,0,105
26243.0,0,105
26244.0,0,105
26245.0,0,105
26246.0,0,105
26247.0,0,105
26248.0,0,105
26249.0,0,105
26250.0,0,105
26251.0,0,105
26252.0,0,105
26253.0,0,105
26254.0,0,105
26255.0,0,105
26256.0,0,105
26257.0,0,105
26258.0,0,105
26259.0,0,105
26260.0,0,105
26261.0,0,105
26262.0,0,105
26263.0,0,105
26264.0,0,105
26265.0,0,105
26266.0,0,105
26267.0,0,105
26268.0,0,105
26269.0,0,105
26270.0,0,105
26271.0,0,105
26272.0,0,105
26273.0,0,105
26274.0,0,105
26275.0,0,105
26276.0,0,105
26277.0,0,105
26278.0,0,105
26279.0,0,105
26280.0,0,105
26281.0,0,105
26282.0,0,105
26283.0,0,105
26284.0,0,105
26285.0,0,105
26286.0,0,105
26287.0,0,105
26288.0,0,105
26289.0,0,105
26290.0,0,105
26291.0,0,105
26292.0,0,105
26293.0,0,105
26294.0,0,105
26295.0,0,105
26296.0,0,105
26297.0,0,105
26298.0,0,105
26299.0,0,105
26300.0,0,105
26301.0,0,105
26302.0,0,105
26303.0,0,105
26304.0,0,105
26305.0,0,105
26306.0,0,105
26307.0,0,105
26308.0,0,105
26309.0,0,105
26310.0,0,105
26311.0,0,105
26312.0,0,105
26313.0,0,105
26314.0,0,105
26315.0,0,105
26316.0,0,105
26317.0,0,105
26318.0,0,105
26319.0,0,105
26320.0,0,105
26321.0,0,105
26322.0,0,105
26323.0,0,105
26324.0,0,105
26325.0,0,105
26326.0,0,105
26327.0,0,105
26328.0,0,105
26329.0,0,105
26330.0,0,105
26331.0,0,105
26332.0,0,105
26333.0,0,105
26334.0,0,105
26335.0,0,105
26336.0,0,105
26337.0,0,105
26338.0,0,105
26339.0,0,105
26340.0,0,105
26341.0,0,105
26342.0,0,105
26343.0,0,105
26344.0,0,105
26345.0,0,105
26346.0,0,105
26347.0,0,105
26348.0,0,105
26349.0,0,105
26350.0,0,105
26351.0,0,105
26352.0,0,105
26353.0,0,105
26354.0,0,105
26355.0,0,105
26356.0,0,105
26357.0,0,105
26358.0,0,105
26359.0,0,105
26360.0,0,105
26361.0,0,105
26362.0,0,105
26363.0,0,105
26364.0,0,105
26365.0,0,105
26366.0,0,105
26367.0,0,105
26368.0,0,105
26369.0,0,105
26370.0,0,105
26371.0,0,105
26372.0,0,105
26373.0,0,105
26374.0,0,105
26375.0,0,105
26376.0,0,105
26377.0,0,105
26378.0,0,105
26379.0,0,105
26380.0,0,105
26381.0,0,105
26382.0,0,105
26383.0,0,105
26384.0,0,105
26385.0,0,105
26386.0,0,105
26387.0,0,105
26388.0,0,105
26389.0,0,105
26390.0,0,105
26391.0,0,105
26392.0,0,105
26393.0,0,105
26394.0,0,105
26395.0,0,105
26396.0,0,105
26397.0,0,105
26398.0,0,105
26399.0,0,105
26400.0,0,105
26401.0,0,105
26402.0,0,105
26403.0,0,105
26404.0,0,105
26405.0,0,105
26406.0,0,105
26407.0,0,105
26408.0,0,105
26409.0,0,105
26410.0,0,105
26411.0,0,105
26412.0,0,105
26413.0,0,105
26414.0,0,105
26415.0,0,105
26416.0,0,105
26417.0,0,105
26418.0,0,105
26419.0,0,105
26420.0,0,105
26421.0,0,105
26422.0,0,105
26423.0,0,105
26424.0,0,105
26425.0,0,105
26426.0,0,105
26427.0,0,105
26428.0,0,105
26429.0,0,105
26430.0,0,105
26431.0,0,105
26432.0,0,105
26433.0,0,105
26434.0,0,105
26435.0,0,105
26436.0,0,105
26437.0,0,105
26438.0,0,105
26439.0,0,105
26440.0,0,105
26441.0,0,105
26442.0,0,105
26443.0,0,105
26444.0,0,105
26445.0,0,105
26446.0,0,105
26447.0,0,105
26448.0,0,105
26449.0,0,105
26450.0,0,105
26451.0,0,105
26452.0,0,105
26453.0,0,105
26454.0,0,105
26455.0,0,105
26456.0,0,105
26457.0,0,105
26458.0,0,105
26459.0,0,105
26460.0,0,105
26461.0,0,105
26462.0,0,105
26463.0,0,105
26464.0,0,105
26465.0,0,105
26466.0,0,105
26467.0,0,105
26468.0,0,105
26469.0,0,105
26470.0,0,105
26471.0,0,105
26472.0,0,105
26473.0,0,105
26474.0,0,105
26475.0,0,105
26476.0,0,105
26477.0,0,105
26478.0,0,105
26479.0,0,105
26480.0,0,105
26481.0,0,105
26482.0,0,105
26483.0,0,105
26484.0,0,105
26485.0,0,105
26486.0,0,105
26487.0,0,105
26488.0,0,105
26489.0,0,105
26490.0,0,105
26491.0,0,105
26492.0,0,105
26493.0,0,105
26494.0,0,105
26495.0,0,105
26496.0,0,105
26497.0,0,105
26498.0,0,105
26499.0,0,105
26500.0,0,105
26501.0,0,105
26502.0,0,105
26503.0,0,105
26504.0,0,105
26505.0,0,105
26506.0,0,105
26507.0,0,105
26508.0,0,105
26509.0,0,105
26510.0,0,105
26511.0,0,105
26512.0,0,105
26513.0,0,105
26514.0,0,105
26515.0,0,105
26516.0,0,105
26517.0,0,105
26518.0,0,105
26519.0,0,105
26520.0,0,105
26521.0,0,105
26522.0,0,105
26523.0,0,105
26524.0,0,105
26525.0,0,105
26526.0,0,105
26527.0,0,105
26528.0,0,105
26529.0,0,105
26530.0,0,105
26531.0,0,105
26532.0,0,105
26533.0,0,105
26534.0,0,105
26535.0,0,105
26536.0,0,105
26537.0,0,105
26538.0,0,105
26539.0,0,105
26540.0,0,105
26541.0,0,105
26542.0,0,105
26543.0,0,105
26544.0,0,105
26545.0,0,105
26546.0,0,105
26547.0,0,105
26548.0,0,105
26549.0,0,105
26550.0,0,105
26551.0,0,105
26552.0,0,105
26553.0,0,105
26554.0,0,105
26555.0,0,105
26556.0,0,105
26557.0,0,105
26558.0,0,105
26559.0,0,105
26560.0,0,105
26561.0,0,105
26562.0,0,105
26563.0,0,105
26564.0,0,105
26565.0,0,105
26566.0,0,105
26567.0,0,105
26568.0,0,105
26569.0,0,105
26570.0,0,105
26571.0,0,105
26572.0,0,105
26573.0,0,105
26574.0,0,105
26575.0,0,105
26576.0,0,105
26577.0,0,105
26578.0,0,105
26579.0,0,105
26580.0,0,105
26581.0,0,105
26582.0,0,105
26583.0,0,105
26584.0,0,105
26585.0,0,105
26586.0,0,105
26587.0,0,105
26588.0,0,105
26589.0,0,105
26590.0,0,105
26591.0,0,105
26592.0,0,105
26593.0,0,105
26594.0,0,105
26595.0,0,105
26596.0,0,105
26597.0,0,105
26598.0,0,105
26599.0,0,105
26600.0,0,105
26601.0,0,105
26602.0,0,105
26603.0,0,105
26604.0,0,105
26605.0,0,105
26606.0,0,105
26607.0,0,105
26608.0,0,105
26609.0,0,105
26610.0,0,105
26611.0,0,105
26612.0,0,105
26613.0,0,105
26614.0,0,105
26615.0,0,105
26616.0,0,105
26617.0,0,105
26618.0,0,105
26619.0,0,105
26620.0,0,105
26621.0,0,105
26622.0,0,105
26623.0,0,105
26624.0,0,105
26625.0,0,105
26626.0,0,105
26627.0,0,105
26628.0,0,105
26629.0,0,105
26630.0,0,105
26631.0,0,105
26632.0,0,105
26633.0,0,105
26634.0,0,105
26635.0,0,105
26636.0,0,105
26637.0,0,105
26638.0,0,105
26639.0,0,105
26640.0,0,105
26641.0,0,105
